Request id,Pickup point,Driver id,Status,Request timestamp,RT_Date,RT_Time,Request Period,Drop timestamp,DT_Date,DT_Time,Drop Period,Trip Duration
1389,Airport,NA,No Cars Available,12-07-2016 01:54,12-07-2016,01:54:00,Early Morning,NA,NA,NA,NA,NA
1390,Airport,NA,No Cars Available,12-07-2016 02:03,12-07-2016,02:03:00,Early Morning,NA,NA,NA,NA,NA
1392,City,NA,No Cars Available,12-07-2016 02:08,12-07-2016,02:08:00,Early Morning,NA,NA,NA,NA,NA
1393,City,NA,No Cars Available,12-07-2016 02:08,12-07-2016,02:08:00,Early Morning,NA,NA,NA,NA,NA
1391,City,NA,No Cars Available,12-07-2016 02:09,12-07-2016,02:09:00,Early Morning,NA,NA,NA,NA,NA
1394,Airport,NA,No Cars Available,12-07-2016 02:13,12-07-2016,02:13:00,Early Morning,NA,NA,NA,NA,NA
1395,Airport,NA,No Cars Available,12-07-2016 02:24,12-07-2016,02:24:00,Early Morning,NA,NA,NA,NA,NA
1396,Airport,NA,No Cars Available,12-07-2016 02:26,12-07-2016,02:26:00,Early Morning,NA,NA,NA,NA,NA
1397,City,NA,No Cars Available,12-07-2016 02:33,12-07-2016,02:33:00,Early Morning,NA,NA,NA,NA,NA
1398,City,NA,No Cars Available,12-07-2016 02:33,12-07-2016,02:33:00,Early Morning,NA,NA,NA,NA,NA
1400,Airport,NA,No Cars Available,12-07-2016 02:36,12-07-2016,02:36:00,Early Morning,NA,NA,NA,NA,NA
1404,Airport,NA,No Cars Available,12-07-2016 02:56,12-07-2016,02:56:00,Early Morning,NA,NA,NA,NA,NA
1405,Airport,NA,No Cars Available,12-07-2016 02:57,12-07-2016,02:57:00,Early Morning,NA,NA,NA,NA,NA
1409,Airport,NA,No Cars Available,12-07-2016 03:13,12-07-2016,03:13:00,Early Morning,NA,NA,NA,NA,NA
1407,Airport,NA,No Cars Available,12-07-2016 03:13,12-07-2016,03:13:00,Early Morning,NA,NA,NA,NA,NA
1411,City,NA,No Cars Available,12-07-2016 03:19,12-07-2016,03:19:00,Early Morning,NA,NA,NA,NA,NA
1412,Airport,NA,No Cars Available,12-07-2016 03:19,12-07-2016,03:19:00,Early Morning,NA,NA,NA,NA,NA
1415,Airport,NA,No Cars Available,12-07-2016 03:23,12-07-2016,03:23:00,Early Morning,NA,NA,NA,NA,NA
1416,City,NA,No Cars Available,12-07-2016 03:25,12-07-2016,03:25:00,Early Morning,NA,NA,NA,NA,NA
1413,City,NA,No Cars Available,12-07-2016 03:31,12-07-2016,03:31:00,Early Morning,NA,NA,NA,NA,NA
1418,Airport,NA,No Cars Available,12-07-2016 03:51,12-07-2016,03:51:00,Early Morning,NA,NA,NA,NA,NA
1420,City,NA,No Cars Available,12-07-2016 04:02,12-07-2016,04:02:00,Early Morning,NA,NA,NA,NA,NA
1421,City,NA,No Cars Available,12-07-2016 04:05,12-07-2016,04:05:00,Early Morning,NA,NA,NA,NA,NA
1423,Airport,NA,No Cars Available,12-07-2016 04:15,12-07-2016,04:15:00,Early Morning,NA,NA,NA,NA,NA
1427,Airport,NA,No Cars Available,12-07-2016 04:28,12-07-2016,04:28:00,Early Morning,NA,NA,NA,NA,NA
1424,Airport,NA,No Cars Available,12-07-2016 04:29,12-07-2016,04:29:00,Early Morning,NA,NA,NA,NA,NA
1428,Airport,NA,No Cars Available,12-07-2016 04:35,12-07-2016,04:35:00,Early Morning,NA,NA,NA,NA,NA
1431,Airport,NA,No Cars Available,12-07-2016 04:40,12-07-2016,04:40:00,Early Morning,NA,NA,NA,NA,NA
1432,City,NA,No Cars Available,12-07-2016 04:40,12-07-2016,04:40:00,Early Morning,NA,NA,NA,NA,NA
1430,City,NA,No Cars Available,12-07-2016 04:42,12-07-2016,04:42:00,Early Morning,NA,NA,NA,NA,NA
1440,Airport,NA,No Cars Available,12-07-2016 04:44,12-07-2016,04:44:00,Early Morning,NA,NA,NA,NA,NA
1438,City,NA,No Cars Available,12-07-2016 04:44,12-07-2016,04:44:00,Early Morning,NA,NA,NA,NA,NA
1433,City,NA,No Cars Available,12-07-2016 04:46,12-07-2016,04:46:00,Early Morning,NA,NA,NA,NA,NA
1448,City,NA,No Cars Available,12-07-2016 04:48,12-07-2016,04:48:00,Early Morning,NA,NA,NA,NA,NA
1441,City,NA,No Cars Available,12-07-2016 04:49,12-07-2016,04:49:00,Early Morning,NA,NA,NA,NA,NA
1443,City,NA,No Cars Available,12-07-2016 04:50,12-07-2016,04:50:00,Early Morning,NA,NA,NA,NA,NA
1460,City,NA,No Cars Available,12-07-2016 04:56,12-07-2016,04:56:00,Early Morning,NA,NA,NA,NA,NA
1463,City,NA,No Cars Available,12-07-2016 05:02,12-07-2016,05:02:00,Morning,NA,NA,NA,NA,NA
1466,City,NA,No Cars Available,12-07-2016 05:06,12-07-2016,05:06:00,Morning,NA,NA,NA,NA,NA
1470,City,NA,No Cars Available,12-07-2016 05:06,12-07-2016,05:06:00,Morning,NA,NA,NA,NA,NA
1473,City,NA,No Cars Available,12-07-2016 05:18,12-07-2016,05:18:00,Morning,NA,NA,NA,NA,NA
1482,City,NA,No Cars Available,12-07-2016 05:22,12-07-2016,05:22:00,Morning,NA,NA,NA,NA,NA
1494,City,NA,No Cars Available,12-07-2016 05:29,12-07-2016,05:29:00,Morning,NA,NA,NA,NA,NA
1512,City,NA,No Cars Available,12-07-2016 05:45,12-07-2016,05:45:00,Morning,NA,NA,NA,NA,NA
1523,City,NA,No Cars Available,12-07-2016 05:49,12-07-2016,05:49:00,Morning,NA,NA,NA,NA,NA
1522,City,NA,No Cars Available,12-07-2016 05:52,12-07-2016,05:52:00,Morning,NA,NA,NA,NA,NA
1530,City,NA,No Cars Available,12-07-2016 05:52,12-07-2016,05:52:00,Morning,NA,NA,NA,NA,NA
1542,City,NA,No Cars Available,12-07-2016 05:54,12-07-2016,05:54:00,Morning,NA,NA,NA,NA,NA
1535,City,NA,No Cars Available,12-07-2016 05:58,12-07-2016,05:58:00,Morning,NA,NA,NA,NA,NA
1546,City,NA,No Cars Available,12-07-2016 06:02,12-07-2016,06:02:00,Morning,NA,NA,NA,NA,NA
1552,City,NA,No Cars Available,12-07-2016 06:05,12-07-2016,06:05:00,Morning,NA,NA,NA,NA,NA
1538,City,NA,No Cars Available,12-07-2016 06:06,12-07-2016,06:06:00,Morning,NA,NA,NA,NA,NA
1547,City,NA,No Cars Available,12-07-2016 06:07,12-07-2016,06:07:00,Morning,NA,NA,NA,NA,NA
1556,City,NA,No Cars Available,12-07-2016 06:10,12-07-2016,06:10:00,Morning,NA,NA,NA,NA,NA
1579,City,NA,No Cars Available,12-07-2016 06:28,12-07-2016,06:28:00,Morning,NA,NA,NA,NA,NA
1570,Airport,NA,No Cars Available,12-07-2016 06:28,12-07-2016,06:28:00,Morning,NA,NA,NA,NA,NA
1580,City,NA,No Cars Available,12-07-2016 06:29,12-07-2016,06:29:00,Morning,NA,NA,NA,NA,NA
1586,City,NA,No Cars Available,12-07-2016 06:29,12-07-2016,06:29:00,Morning,NA,NA,NA,NA,NA
1583,City,NA,No Cars Available,12-07-2016 06:30,12-07-2016,06:30:00,Morning,NA,NA,NA,NA,NA
1593,City,NA,No Cars Available,12-07-2016 06:30,12-07-2016,06:30:00,Morning,NA,NA,NA,NA,NA
1590,City,NA,No Cars Available,12-07-2016 06:35,12-07-2016,06:35:00,Morning,NA,NA,NA,NA,NA
1605,City,NA,No Cars Available,12-07-2016 06:39,12-07-2016,06:39:00,Morning,NA,NA,NA,NA,NA
1602,City,NA,No Cars Available,12-07-2016 06:41,12-07-2016,06:41:00,Morning,NA,NA,NA,NA,NA
1609,City,NA,No Cars Available,12-07-2016 06:43,12-07-2016,06:43:00,Morning,NA,NA,NA,NA,NA
1610,City,NA,No Cars Available,12-07-2016 06:45,12-07-2016,06:45:00,Morning,NA,NA,NA,NA,NA
1608,City,NA,No Cars Available,12-07-2016 06:50,12-07-2016,06:50:00,Morning,NA,NA,NA,NA,NA
1622,City,NA,No Cars Available,12-07-2016 06:55,12-07-2016,06:55:00,Morning,NA,NA,NA,NA,NA
1631,City,NA,No Cars Available,12-07-2016 07:04,12-07-2016,07:04:00,Morning,NA,NA,NA,NA,NA
1624,Airport,NA,No Cars Available,12-07-2016 07:04,12-07-2016,07:04:00,Morning,NA,NA,NA,NA,NA
1639,City,NA,No Cars Available,12-07-2016 07:12,12-07-2016,07:12:00,Morning,NA,NA,NA,NA,NA
1646,City,NA,No Cars Available,12-07-2016 07:18,12-07-2016,07:18:00,Morning,NA,NA,NA,NA,NA
1673,City,NA,No Cars Available,12-07-2016 07:46,12-07-2016,07:46:00,Morning,NA,NA,NA,NA,NA
1685,City,NA,No Cars Available,12-07-2016 07:47,12-07-2016,07:47:00,Morning,NA,NA,NA,NA,NA
1717,City,NA,No Cars Available,12-07-2016 08:07,12-07-2016,08:07:00,Morning,NA,NA,NA,NA,NA
1716,City,NA,No Cars Available,12-07-2016 08:07,12-07-2016,08:07:00,Morning,NA,NA,NA,NA,NA
1710,City,NA,No Cars Available,12-07-2016 08:11,12-07-2016,08:11:00,Morning,NA,NA,NA,NA,NA
1711,City,NA,No Cars Available,12-07-2016 08:12,12-07-2016,08:12:00,Morning,NA,NA,NA,NA,NA
1715,City,NA,No Cars Available,12-07-2016 08:13,12-07-2016,08:13:00,Morning,NA,NA,NA,NA,NA
1719,City,NA,No Cars Available,12-07-2016 08:14,12-07-2016,08:14:00,Morning,NA,NA,NA,NA,NA
1720,City,NA,No Cars Available,12-07-2016 08:16,12-07-2016,08:16:00,Morning,NA,NA,NA,NA,NA
1727,City,NA,No Cars Available,12-07-2016 08:17,12-07-2016,08:17:00,Morning,NA,NA,NA,NA,NA
1729,City,NA,No Cars Available,12-07-2016 08:19,12-07-2016,08:19:00,Morning,NA,NA,NA,NA,NA
1731,City,NA,No Cars Available,12-07-2016 08:26,12-07-2016,08:26:00,Morning,NA,NA,NA,NA,NA
1736,City,NA,No Cars Available,12-07-2016 08:26,12-07-2016,08:26:00,Morning,NA,NA,NA,NA,NA
1746,City,NA,No Cars Available,12-07-2016 08:30,12-07-2016,08:30:00,Morning,NA,NA,NA,NA,NA
1737,City,NA,No Cars Available,12-07-2016 08:30,12-07-2016,08:30:00,Morning,NA,NA,NA,NA,NA
1740,City,NA,No Cars Available,12-07-2016 08:32,12-07-2016,08:32:00,Morning,NA,NA,NA,NA,NA
1752,City,NA,No Cars Available,12-07-2016 08:36,12-07-2016,08:36:00,Morning,NA,NA,NA,NA,NA
1753,City,NA,No Cars Available,12-07-2016 08:39,12-07-2016,08:39:00,Morning,NA,NA,NA,NA,NA
1750,City,NA,No Cars Available,12-07-2016 08:43,12-07-2016,08:43:00,Morning,NA,NA,NA,NA,NA
1760,City,NA,No Cars Available,12-07-2016 08:45,12-07-2016,08:45:00,Morning,NA,NA,NA,NA,NA
1761,Airport,NA,No Cars Available,12-07-2016 08:48,12-07-2016,08:48:00,Morning,NA,NA,NA,NA,NA
1765,Airport,NA,No Cars Available,12-07-2016 08:48,12-07-2016,08:48:00,Morning,NA,NA,NA,NA,NA
1768,City,NA,No Cars Available,12-07-2016 08:53,12-07-2016,08:53:00,Morning,NA,NA,NA,NA,NA
1764,City,NA,No Cars Available,12-07-2016 08:54,12-07-2016,08:54:00,Morning,NA,NA,NA,NA,NA
1779,Airport,NA,No Cars Available,12-07-2016 08:55,12-07-2016,08:55:00,Morning,NA,NA,NA,NA,NA
1785,City,NA,No Cars Available,12-07-2016 09:03,12-07-2016,09:03:00,Morning,NA,NA,NA,NA,NA
1783,City,NA,No Cars Available,12-07-2016 09:06,12-07-2016,09:06:00,Morning,NA,NA,NA,NA,NA
1792,City,NA,No Cars Available,12-07-2016 09:10,12-07-2016,09:10:00,Morning,NA,NA,NA,NA,NA
1799,City,NA,No Cars Available,12-07-2016 09:11,12-07-2016,09:11:00,Morning,NA,NA,NA,NA,NA
1803,City,NA,No Cars Available,12-07-2016 09:13,12-07-2016,09:13:00,Morning,NA,NA,NA,NA,NA
1806,City,NA,No Cars Available,12-07-2016 09:15,12-07-2016,09:15:00,Morning,NA,NA,NA,NA,NA
1813,Airport,NA,No Cars Available,12-07-2016 09:19,12-07-2016,09:19:00,Morning,NA,NA,NA,NA,NA
1823,City,NA,No Cars Available,12-07-2016 09:31,12-07-2016,09:31:00,Morning,NA,NA,NA,NA,NA
1822,City,NA,No Cars Available,12-07-2016 09:31,12-07-2016,09:31:00,Morning,NA,NA,NA,NA,NA
1824,City,NA,No Cars Available,12-07-2016 09:31,12-07-2016,09:31:00,Morning,NA,NA,NA,NA,NA
1856,Airport,NA,No Cars Available,12-07-2016 09:45,12-07-2016,09:45:00,Morning,NA,NA,NA,NA,NA
1847,City,NA,No Cars Available,12-07-2016 09:45,12-07-2016,09:45:00,Morning,NA,NA,NA,NA,NA
1857,City,NA,No Cars Available,12-07-2016 09:46,12-07-2016,09:46:00,Morning,NA,NA,NA,NA,NA
1855,City,NA,No Cars Available,12-07-2016 09:50,12-07-2016,09:50:00,Morning,NA,NA,NA,NA,NA
1859,City,NA,No Cars Available,12-07-2016 09:54,12-07-2016,09:54:00,Morning,NA,NA,NA,NA,NA
1862,Airport,NA,No Cars Available,12-07-2016 09:56,12-07-2016,09:56:00,Morning,NA,NA,NA,NA,NA
1869,City,NA,No Cars Available,12-07-2016 09:57,12-07-2016,09:57:00,Morning,NA,NA,NA,NA,NA
1878,City,NA,No Cars Available,12-07-2016 10:01,12-07-2016,10:01:00,Day,NA,NA,NA,NA,NA
1872,City,NA,No Cars Available,12-07-2016 10:02,12-07-2016,10:02:00,Day,NA,NA,NA,NA,NA
1879,City,NA,No Cars Available,12-07-2016 10:02,12-07-2016,10:02:00,Day,NA,NA,NA,NA,NA
1884,Airport,NA,No Cars Available,12-07-2016 10:09,12-07-2016,10:09:00,Day,NA,NA,NA,NA,NA
1892,Airport,NA,No Cars Available,12-07-2016 10:22,12-07-2016,10:22:00,Day,NA,NA,NA,NA,NA
1905,City,NA,No Cars Available,12-07-2016 10:33,12-07-2016,10:33:00,Day,NA,NA,NA,NA,NA
1904,City,NA,No Cars Available,12-07-2016 10:35,12-07-2016,10:35:00,Day,NA,NA,NA,NA,NA
1912,Airport,NA,No Cars Available,12-07-2016 10:44,12-07-2016,10:44:00,Day,NA,NA,NA,NA,NA
1913,Airport,NA,No Cars Available,12-07-2016 10:47,12-07-2016,10:47:00,Day,NA,NA,NA,NA,NA
1917,City,NA,No Cars Available,12-07-2016 10:50,12-07-2016,10:50:00,Day,NA,NA,NA,NA,NA
1922,Airport,NA,No Cars Available,12-07-2016 11:03,12-07-2016,11:03:00,Day,NA,NA,NA,NA,NA
1926,City,NA,No Cars Available,12-07-2016 11:10,12-07-2016,11:10:00,Day,NA,NA,NA,NA,NA
1936,City,NA,No Cars Available,12-07-2016 11:17,12-07-2016,11:17:00,Day,NA,NA,NA,NA,NA
1933,City,NA,No Cars Available,12-07-2016 11:21,12-07-2016,11:21:00,Day,NA,NA,NA,NA,NA
1943,City,NA,No Cars Available,12-07-2016 11:22,12-07-2016,11:22:00,Day,NA,NA,NA,NA,NA
1951,Airport,NA,No Cars Available,12-07-2016 11:29,12-07-2016,11:29:00,Day,NA,NA,NA,NA,NA
1944,City,NA,No Cars Available,12-07-2016 11:30,12-07-2016,11:30:00,Day,NA,NA,NA,NA,NA
1965,City,NA,No Cars Available,12-07-2016 11:59,12-07-2016,11:59:00,Day,NA,NA,NA,NA,NA
1964,City,NA,No Cars Available,12-07-2016 12:02,12-07-2016,12:02:00,Day,NA,NA,NA,NA,NA
1967,City,NA,No Cars Available,12-07-2016 12:10,12-07-2016,12:10:00,Day,NA,NA,NA,NA,NA
1970,Airport,NA,No Cars Available,12-07-2016 12:14,12-07-2016,12:14:00,Day,NA,NA,NA,NA,NA
1980,Airport,NA,No Cars Available,12-07-2016 12:23,12-07-2016,12:23:00,Day,NA,NA,NA,NA,NA
1987,City,NA,No Cars Available,12-07-2016 12:31,12-07-2016,12:31:00,Day,NA,NA,NA,NA,NA
1988,Airport,NA,No Cars Available,12-07-2016 12:33,12-07-2016,12:33:00,Day,NA,NA,NA,NA,NA
1990,City,NA,No Cars Available,12-07-2016 12:40,12-07-2016,12:40:00,Day,NA,NA,NA,NA,NA
1992,City,NA,No Cars Available,12-07-2016 12:44,12-07-2016,12:44:00,Day,NA,NA,NA,NA,NA
1998,City,NA,No Cars Available,12-07-2016 12:57,12-07-2016,12:57:00,Day,NA,NA,NA,NA,NA
2002,City,NA,No Cars Available,12-07-2016 13:06,12-07-2016,13:06:00,Day,NA,NA,NA,NA,NA
2004,Airport,NA,No Cars Available,12-07-2016 13:20,12-07-2016,13:20:00,Day,NA,NA,NA,NA,NA
2006,Airport,NA,No Cars Available,12-07-2016 13:22,12-07-2016,13:22:00,Day,NA,NA,NA,NA,NA
2005,Airport,NA,No Cars Available,12-07-2016 13:22,12-07-2016,13:22:00,Day,NA,NA,NA,NA,NA
2012,Airport,NA,No Cars Available,12-07-2016 13:28,12-07-2016,13:28:00,Day,NA,NA,NA,NA,NA
2015,City,NA,No Cars Available,12-07-2016 13:39,12-07-2016,13:39:00,Day,NA,NA,NA,NA,NA
2021,Airport,NA,No Cars Available,12-07-2016 13:47,12-07-2016,13:47:00,Day,NA,NA,NA,NA,NA
2023,Airport,NA,No Cars Available,12-07-2016 13:53,12-07-2016,13:53:00,Day,NA,NA,NA,NA,NA
2027,City,NA,No Cars Available,12-07-2016 14:09,12-07-2016,14:09:00,Day,NA,NA,NA,NA,NA
2028,City,NA,No Cars Available,12-07-2016 14:13,12-07-2016,14:13:00,Day,NA,NA,NA,NA,NA
2036,City,NA,No Cars Available,12-07-2016 14:18,12-07-2016,14:18:00,Day,NA,NA,NA,NA,NA
2038,City,NA,No Cars Available,12-07-2016 14:26,12-07-2016,14:26:00,Day,NA,NA,NA,NA,NA
2054,City,NA,No Cars Available,12-07-2016 14:48,12-07-2016,14:48:00,Day,NA,NA,NA,NA,NA
2051,City,NA,No Cars Available,12-07-2016 14:48,12-07-2016,14:48:00,Day,NA,NA,NA,NA,NA
2056,City,NA,No Cars Available,12-07-2016 14:57,12-07-2016,14:57:00,Day,NA,NA,NA,NA,NA
2059,City,NA,No Cars Available,12-07-2016 14:59,12-07-2016,14:59:00,Day,NA,NA,NA,NA,NA
2058,Airport,NA,No Cars Available,12-07-2016 15:04,12-07-2016,15:04:00,Day,NA,NA,NA,NA,NA
2063,City,NA,No Cars Available,12-07-2016 15:08,12-07-2016,15:08:00,Day,NA,NA,NA,NA,NA
2066,Airport,NA,No Cars Available,12-07-2016 15:12,12-07-2016,15:12:00,Day,NA,NA,NA,NA,NA
2071,City,NA,No Cars Available,12-07-2016 15:19,12-07-2016,15:19:00,Day,NA,NA,NA,NA,NA
2072,Airport,NA,No Cars Available,12-07-2016 15:21,12-07-2016,15:21:00,Day,NA,NA,NA,NA,NA
2081,Airport,NA,No Cars Available,12-07-2016 15:37,12-07-2016,15:37:00,Day,NA,NA,NA,NA,NA
2080,City,NA,No Cars Available,12-07-2016 15:39,12-07-2016,15:39:00,Day,NA,NA,NA,NA,NA
2091,City,NA,No Cars Available,12-07-2016 15:53,12-07-2016,15:53:00,Day,NA,NA,NA,NA,NA
2092,City,NA,No Cars Available,12-07-2016 15:55,12-07-2016,15:55:00,Day,NA,NA,NA,NA,NA
2093,City,NA,No Cars Available,12-07-2016 15:56,12-07-2016,15:56:00,Day,NA,NA,NA,NA,NA
2090,City,NA,No Cars Available,12-07-2016 15:57,12-07-2016,15:57:00,Day,NA,NA,NA,NA,NA
2100,City,NA,No Cars Available,12-07-2016 16:08,12-07-2016,16:08:00,Day,NA,NA,NA,NA,NA
2115,City,NA,No Cars Available,12-07-2016 16:41,12-07-2016,16:41:00,Day,NA,NA,NA,NA,NA
2121,City,NA,No Cars Available,12-07-2016 16:48,12-07-2016,16:48:00,Day,NA,NA,NA,NA,NA
2127,City,NA,No Cars Available,12-07-2016 17:02,12-07-2016,17:02:00,Evening,NA,NA,NA,NA,NA
2132,Airport,NA,No Cars Available,12-07-2016 17:06,12-07-2016,17:06:00,Evening,NA,NA,NA,NA,NA
2128,Airport,NA,No Cars Available,12-07-2016 17:06,12-07-2016,17:06:00,Evening,NA,NA,NA,NA,NA
2140,City,NA,No Cars Available,12-07-2016 17:09,12-07-2016,17:09:00,Evening,NA,NA,NA,NA,NA
2142,Airport,NA,No Cars Available,12-07-2016 17:13,12-07-2016,17:13:00,Evening,NA,NA,NA,NA,NA
2133,Airport,NA,No Cars Available,12-07-2016 17:16,12-07-2016,17:16:00,Evening,NA,NA,NA,NA,NA
2138,Airport,NA,No Cars Available,12-07-2016 17:17,12-07-2016,17:17:00,Evening,NA,NA,NA,NA,NA
2139,City,NA,No Cars Available,12-07-2016 17:17,12-07-2016,17:17:00,Evening,NA,NA,NA,NA,NA
2141,Airport,NA,No Cars Available,12-07-2016 17:18,12-07-2016,17:18:00,Evening,NA,NA,NA,NA,NA
2149,Airport,NA,No Cars Available,12-07-2016 17:18,12-07-2016,17:18:00,Evening,NA,NA,NA,NA,NA
2145,Airport,NA,No Cars Available,12-07-2016 17:19,12-07-2016,17:19:00,Evening,NA,NA,NA,NA,NA
2153,City,NA,No Cars Available,12-07-2016 17:19,12-07-2016,17:19:00,Evening,NA,NA,NA,NA,NA
2144,Airport,NA,No Cars Available,12-07-2016 17:21,12-07-2016,17:21:00,Evening,NA,NA,NA,NA,NA
2137,Airport,NA,No Cars Available,12-07-2016 17:22,12-07-2016,17:22:00,Evening,NA,NA,NA,NA,NA
2151,Airport,NA,No Cars Available,12-07-2016 17:23,12-07-2016,17:23:00,Evening,NA,NA,NA,NA,NA
2155,Airport,NA,No Cars Available,12-07-2016 17:23,12-07-2016,17:23:00,Evening,NA,NA,NA,NA,NA
2159,Airport,NA,No Cars Available,12-07-2016 17:25,12-07-2016,17:25:00,Evening,NA,NA,NA,NA,NA
2154,Airport,NA,No Cars Available,12-07-2016 17:26,12-07-2016,17:26:00,Evening,NA,NA,NA,NA,NA
2158,Airport,NA,No Cars Available,12-07-2016 17:26,12-07-2016,17:26:00,Evening,NA,NA,NA,NA,NA
2156,Airport,NA,No Cars Available,12-07-2016 17:27,12-07-2016,17:27:00,Evening,NA,NA,NA,NA,NA
2164,Airport,NA,No Cars Available,12-07-2016 17:28,12-07-2016,17:28:00,Evening,NA,NA,NA,NA,NA
2161,Airport,NA,No Cars Available,12-07-2016 17:29,12-07-2016,17:29:00,Evening,NA,NA,NA,NA,NA
2157,Airport,NA,No Cars Available,12-07-2016 17:30,12-07-2016,17:30:00,Evening,NA,NA,NA,NA,NA
2170,Airport,NA,No Cars Available,12-07-2016 17:35,12-07-2016,17:35:00,Evening,NA,NA,NA,NA,NA
2175,Airport,NA,No Cars Available,12-07-2016 17:35,12-07-2016,17:35:00,Evening,NA,NA,NA,NA,NA
2174,Airport,NA,No Cars Available,12-07-2016 17:36,12-07-2016,17:36:00,Evening,NA,NA,NA,NA,NA
2176,Airport,NA,No Cars Available,12-07-2016 17:37,12-07-2016,17:37:00,Evening,NA,NA,NA,NA,NA
2171,Airport,NA,No Cars Available,12-07-2016 17:38,12-07-2016,17:38:00,Evening,NA,NA,NA,NA,NA
2178,Airport,NA,No Cars Available,12-07-2016 17:38,12-07-2016,17:38:00,Evening,NA,NA,NA,NA,NA
2183,Airport,NA,No Cars Available,12-07-2016 17:40,12-07-2016,17:40:00,Evening,NA,NA,NA,NA,NA
2172,City,NA,No Cars Available,12-07-2016 17:40,12-07-2016,17:40:00,Evening,NA,NA,NA,NA,NA
2177,City,NA,No Cars Available,12-07-2016 17:41,12-07-2016,17:41:00,Evening,NA,NA,NA,NA,NA
2184,Airport,NA,No Cars Available,12-07-2016 17:42,12-07-2016,17:42:00,Evening,NA,NA,NA,NA,NA
2186,City,NA,No Cars Available,12-07-2016 17:43,12-07-2016,17:43:00,Evening,NA,NA,NA,NA,NA
2189,Airport,NA,No Cars Available,12-07-2016 17:43,12-07-2016,17:43:00,Evening,NA,NA,NA,NA,NA
2185,Airport,NA,No Cars Available,12-07-2016 17:43,12-07-2016,17:43:00,Evening,NA,NA,NA,NA,NA
2188,Airport,NA,No Cars Available,12-07-2016 17:46,12-07-2016,17:46:00,Evening,NA,NA,NA,NA,NA
2196,Airport,NA,No Cars Available,12-07-2016 17:46,12-07-2016,17:46:00,Evening,NA,NA,NA,NA,NA
2190,Airport,NA,No Cars Available,12-07-2016 17:46,12-07-2016,17:46:00,Evening,NA,NA,NA,NA,NA
2191,Airport,NA,No Cars Available,12-07-2016 17:46,12-07-2016,17:46:00,Evening,NA,NA,NA,NA,NA
2193,Airport,NA,No Cars Available,12-07-2016 17:47,12-07-2016,17:47:00,Evening,NA,NA,NA,NA,NA
2199,Airport,NA,No Cars Available,12-07-2016 17:47,12-07-2016,17:47:00,Evening,NA,NA,NA,NA,NA
2194,Airport,NA,No Cars Available,12-07-2016 17:48,12-07-2016,17:48:00,Evening,NA,NA,NA,NA,NA
2201,Airport,NA,No Cars Available,12-07-2016 17:49,12-07-2016,17:49:00,Evening,NA,NA,NA,NA,NA
2204,Airport,NA,No Cars Available,12-07-2016 17:51,12-07-2016,17:51:00,Evening,NA,NA,NA,NA,NA
2198,Airport,NA,No Cars Available,12-07-2016 17:51,12-07-2016,17:51:00,Evening,NA,NA,NA,NA,NA
2202,Airport,NA,No Cars Available,12-07-2016 17:52,12-07-2016,17:52:00,Evening,NA,NA,NA,NA,NA
2205,Airport,NA,No Cars Available,12-07-2016 17:54,12-07-2016,17:54:00,Evening,NA,NA,NA,NA,NA
2212,Airport,NA,No Cars Available,12-07-2016 17:56,12-07-2016,17:56:00,Evening,NA,NA,NA,NA,NA
2213,Airport,NA,No Cars Available,12-07-2016 17:58,12-07-2016,17:58:00,Evening,NA,NA,NA,NA,NA
2215,Airport,NA,No Cars Available,12-07-2016 17:59,12-07-2016,17:59:00,Evening,NA,NA,NA,NA,NA
2219,Airport,NA,No Cars Available,12-07-2016 18:00,12-07-2016,18:00:00,Evening,NA,NA,NA,NA,NA
2214,Airport,NA,No Cars Available,12-07-2016 18:01,12-07-2016,18:01:00,Evening,NA,NA,NA,NA,NA
2216,Airport,NA,No Cars Available,12-07-2016 18:02,12-07-2016,18:02:00,Evening,NA,NA,NA,NA,NA
2217,City,NA,No Cars Available,12-07-2016 18:02,12-07-2016,18:02:00,Evening,NA,NA,NA,NA,NA
2210,Airport,NA,No Cars Available,12-07-2016 18:03,12-07-2016,18:03:00,Evening,NA,NA,NA,NA,NA
2218,Airport,NA,No Cars Available,12-07-2016 18:04,12-07-2016,18:04:00,Evening,NA,NA,NA,NA,NA
2228,Airport,NA,No Cars Available,12-07-2016 18:06,12-07-2016,18:06:00,Evening,NA,NA,NA,NA,NA
2229,Airport,NA,No Cars Available,12-07-2016 18:08,12-07-2016,18:08:00,Evening,NA,NA,NA,NA,NA
2226,Airport,NA,No Cars Available,12-07-2016 18:08,12-07-2016,18:08:00,Evening,NA,NA,NA,NA,NA
2224,Airport,NA,No Cars Available,12-07-2016 18:08,12-07-2016,18:08:00,Evening,NA,NA,NA,NA,NA
2221,Airport,NA,No Cars Available,12-07-2016 18:09,12-07-2016,18:09:00,Evening,NA,NA,NA,NA,NA
2230,Airport,NA,No Cars Available,12-07-2016 18:10,12-07-2016,18:10:00,Evening,NA,NA,NA,NA,NA
2225,Airport,NA,No Cars Available,12-07-2016 18:11,12-07-2016,18:11:00,Evening,NA,NA,NA,NA,NA
2231,Airport,NA,No Cars Available,12-07-2016 18:11,12-07-2016,18:11:00,Evening,NA,NA,NA,NA,NA
2220,Airport,NA,No Cars Available,12-07-2016 18:12,12-07-2016,18:12:00,Evening,NA,NA,NA,NA,NA
